# x	y	u	v	mask
 56.0000	368.0000	 20.4120	 49.9932	  0.0000
 64.0000	368.0000	 19.5694	 51.6496	  0.0000
 72.0000	368.0000	 21.6012	 53.1574	  1.0000
 80.0000	368.0000	 62.5984	 46.4023	  0.0000
 88.0000	368.0000	 24.1002	 49.0284	  0.0000
 96.0000	368.0000	 38.2366	 49.0378	  0.0000
104.0000	368.0000	 15.0163	 48.1262	  0.0000
112.0000	368.0000	 11.0283	 15.0795	  0.0000
120.0000	368.0000	  5.7807	 26.7109	  0.0000
128.0000	368.0000	111.2150	105.5678	  0.0000
136.0000	368.0000	 43.6824	 18.1783	  0.0000
144.0000	368.0000	 16.0657	 14.3619	  0.0000
152.0000	368.0000	 87.2016	121.1828	  0.0000
160.0000	368.0000	109.5091	126.1075	  0.0000
168.0000	368.0000	 91.6447	107.4105	  0.0000
176.0000	368.0000	 87.5924	142.1955	  0.0000
184.0000	368.0000	117.4924	147.0183	  0.0000
192.0000	368.0000	  7.6031	176.2347	  0.0000
200.0000	368.0000	133.0943	204.5841	  0.0000
208.0000	368.0000	 29.8527	203.1449	  0.0000
216.0000	368.0000	 18.3739	194.9767	  0.0000
224.0000	368.0000	 -6.7613	 26.3453	  1.0000
232.0000	368.0000	 -2.6980	 75.3751	  1.0000
240.0000	368.0000	127.1175	188.7209	  0.0000
248.0000	368.0000	  2.9153	153.8185	  0.0000
256.0000	368.0000	 81.8904	205.8511	  0.0000
264.0000	368.0000	  9.0934	191.0126	  0.0000
272.0000	368.0000	263.3663	218.4426	  0.0000
280.0000	368.0000	148.3994	 12.8760	  0.0000
288.0000	368.0000	  9.9628	 18.0662	  0.0000
296.0000	368.0000	 -2.0517	 15.1415	  0.0000
304.0000	368.0000	 16.9865	-16.9605	  0.0000
312.0000	368.0000	153.0009	 81.1345	  0.0000
320.0000	368.0000	291.1792	136.3910	  0.0000
328.0000	368.0000	152.1830	 69.9307	  0.0000
336.0000	368.0000	141.1605	  1.3111	  0.0000
344.0000	368.0000	 12.2400	 32.8462	  0.0000
352.0000	368.0000	  1.3421	 95.9202	  0.0000
360.0000	368.0000	-456.2121	-38.5712	  1.0000
368.0000	368.0000	-40.7689	 -4.4386	  1.0000
376.0000	368.0000	  7.7471	 -7.6742	  0.0000
384.0000	368.0000	-13.6798	  2.1940	  0.0000
392.0000	368.0000	-30.1783	 18.1704	  0.0000
400.0000	368.0000	-143.1165	 13.0216	  1.0000
408.0000	368.0000	  0.2758	 -3.2832	  0.0000
416.0000	368.0000	 -5.9738	  9.0879	  0.0000
424.0000	368.0000	  9.5779	 19.1359	  0.0000
432.0000	368.0000	  6.4650	387.0004	  1.0000
440.0000	368.0000	 -2.1258	-337.9589	  1.0000
448.0000	368.0000	  7.4048	-402.4550	  1.0000
456.0000	368.0000	  0.2343	-188.1255	  0.0000
464.0000	368.0000	  0.4946	-202.8960	  0.0000
472.0000	368.0000	  7.9338	-250.2610	  0.0000
480.0000	368.0000	 10.7062	-237.2026	  0.0000
488.0000	368.0000	  8.6115	-224.5463	  0.0000
496.0000	368.0000	 -0.6530	-225.2235	  0.0000
504.0000	368.0000	  6.7258	-201.8039	  1.0000
512.0000	368.0000	  6.6385	-169.9470	  0.0000
520.0000	368.0000	 -5.2455	-158.7596	  1.0000
528.0000	368.0000	-13.6435	-148.1557	  1.0000
536.0000	368.0000	-12.4323	-144.8607	  0.0000
544.0000	368.0000	-11.8405	-143.2725	  0.0000
552.0000	368.0000	-10.4790	-129.0911	  0.0000
560.0000	368.0000	 -8.1325	-110.9998	  0.0000
568.0000	368.0000	-10.5300	-49.2472	  0.0000
576.0000	368.0000	  3.0841	-34.4696	  1.0000
584.0000	368.0000	  3.1545	-25.0385	  0.0000
592.0000	368.0000	 -0.5089	-12.9724	  1.0000
600.0000	368.0000	  9.8730	-13.7366	  1.0000
608.0000	368.0000	  6.0966	-27.3634	  0.0000
616.0000	368.0000	 16.2729	-34.7714	  0.0000
624.0000	368.0000	 -1.2747	-32.5001	  1.0000
632.0000	368.0000	 -1.9703	-62.2993	  1.0000
640.0000	368.0000	  6.7813	-47.8956	  1.0000
648.0000	368.0000	  6.0179	 -8.2858	  1.0000
656.0000	368.0000	  0.8546	-10.0268	  1.0000
664.0000	368.0000	 -4.0305	-14.7777	  0.0000
  8.0000	376.0000	  0.9120	 -4.1931	  0.0000
 16.0000	376.0000	 -1.4304	 15.3197	  0.0000
 24.0000	376.0000	  3.0357	 11.5193	  0.0000
 32.0000	376.0000	  3.6041	 21.5266	  0.0000
 40.0000	376.0000	  4.5518	 36.5317	  0.0000
 48.0000	376.0000	 16.9498	 40.9928	  0.0000
 56.0000	376.0000	 14.9276	 45.0141	  0.0000
 64.0000	376.0000	 11.4312	 48.0528	  0.0000
 72.0000	376.0000	 24.3306	 52.5660	  0.0000
 80.0000	376.0000	 25.1885	 13.4216	  0.0000
 88.0000	376.0000	 22.4751	 27.9916	  0.0000
 96.0000	376.0000	 24.4036	 43.7066	  0.0000
104.0000	376.0000	  7.5211	 87.6619	  0.0000
112.0000	376.0000	 11.9861	 91.1041	  0.0000
120.0000	376.0000	  2.7017	 86.0420	  0.0000
128.0000	376.0000	101.0755	 66.4286	  0.0000
136.0000	376.0000	 34.9139	 26.1654	  0.0000
144.0000	376.0000	 31.3635	 23.4451	  0.0000
152.0000	376.0000	  2.5714	 27.9978	  0.0000
160.0000	376.0000	108.7003	 76.9122	  0.0000
168.0000	376.0000	108.3596	148.6344	  0.0000
176.0000	376.0000	115.5512	167.1210	  1.0000
184.0000	376.0000	126.4599	140.9747	  0.0000
192.0000	376.0000	 43.0243	144.5833	  0.0000
200.0000	376.0000	124.9736	192.4133	  0.0000
208.0000	376.0000	 19.4646	172.0524	  0.0000
216.0000	376.0000	 16.6878	172.5302	  0.0000
224.0000	376.0000	  1.6977	 82.8390	  0.0000
232.0000	376.0000	 -8.9941	 -7.3455	  0.0000
240.0000	376.0000	  3.5878	-26.6097	  0.0000
248.0000	376.0000	230.9496	290.4001	  1.0000
256.0000	376.0000	 27.3856	 42.8106	  0.0000
264.0000	376.0000	 13.2215	181.4033	  1.0000
272.0000	376.0000	423.7054	  1.1994	  0.0000
280.0000	376.0000	428.4756	  9.0749	  1.0000
288.0000	376.0000	 12.2794	-11.4900	  0.0000
296.0000	376.0000	  3.1405	 -5.9664	  0.0000
304.0000	376.0000	 -0.3757	  2.9642	  0.0000
312.0000	376.0000	 23.6773	 -6.3114	  0.0000
320.0000	376.0000	307.3968	161.8327	  0.0000
328.0000	376.0000	270.3774	189.5991	  0.0000
336.0000	376.0000	 14.0111	 48.2345	  0.0000
344.0000	376.0000	 12.7405	 37.9160	  0.0000
352.0000	376.0000	 -0.8237	 39.5994	  0.0000
360.0000	376.0000	 -4.2154	-16.0907	  0.0000
368.0000	376.0000	 -4.8085	-11.7608	  0.0000
376.0000	376.0000	 10.6056	 -8.7694	  0.0000
384.0000	376.0000	-16.9261	  5.0768	  0.0000
392.0000	376.0000	-118.1081	125.3785	  1.0000
400.0000	376.0000	-13.5487	 -5.0385	  0.0000
408.0000	376.0000	  6.5363	  3.6344	  0.0000
416.0000	376.0000	 16.9776	 -0.1199	  0.0000
424.0000	376.0000	 15.3374	-286.4039	  0.0000
432.0000	376.0000	 -1.8746	-312.6859	  1.0000
440.0000	376.0000	  1.3449	-306.7967	  0.0000
448.0000	376.0000	  5.4333	-214.9276	  0.0000
456.0000	376.0000	  1.1156	-238.1828	  0.0000
464.0000	376.0000	 -5.5018	-242.9089	  0.0000
472.0000	376.0000	  8.6183	-222.6483	  0.0000
480.0000	376.0000	  4.5145	-181.9938	  1.0000
488.0000	376.0000	 -1.3334	-186.4055	  1.0000
496.0000	376.0000	-10.1791	-228.3311	  0.0000
504.0000	376.0000	  6.2804	-244.1931	  1.0000
512.0000	376.0000	  5.3535	-188.0092	  0.0000
520.0000	376.0000	  8.2341	-133.0064	  0.0000
528.0000	376.0000	  3.7404	-108.0607	  0.0000
536.0000	376.0000	-19.5084	-133.2328	  0.0000
544.0000	376.0000	-20.4360	-122.2710	  0.0000
552.0000	376.0000	 -5.3536	-59.9992	  0.0000
560.0000	376.0000	-12.0728	-89.1199	  0.0000
568.0000	376.0000	 -7.0408	-71.4929	  0.0000
576.0000	376.0000	 -7.8340	-70.6867	  0.0000
584.0000	376.0000	 -1.5091	-82.0467	  0.0000
592.0000	376.0000	 -2.9656	-54.5451	  0.0000
600.0000	376.0000	 -4.4258	-16.9380	  0.0000
608.0000	376.0000	  2.4238	-19.5377	  0.0000
616.0000	376.0000	 12.6923	-58.9005	  0.0000
624.0000	376.0000	 -2.1677	-42.6358	  1.0000
632.0000	376.0000	 -5.4022	-15.1307	  1.0000
640.0000	376.0000	  6.6930	 -6.2673	  1.0000
648.0000	376.0000	 17.4596	 -9.7023	  1.0000
656.0000	376.0000	 10.7931	 -4.9758	  1.0000
664.0000	376.0000	  7.3157	 -1.8948	  1.0000
  8.0000	384.0000	  2.8348	  3.5154	  0.0000
 16.0000	384.0000	 -0.6225	 42.2604	  0.0000
 24.0000	384.0000	  0.8060	 20.8768	  0.0000
 32.0000	384.0000	  1.4709	 23.9671	  0.0000
 40.0000	384.0000	  5.9909	 30.8327	  0.0000
 48.0000	384.0000	 10.3049	 36.4881	  0.0000
 56.0000	384.0000	 18.0614	 44.6944	  1.0000
 64.0000	384.0000	 17.9314	 30.3999	  0.0000
 72.0000	384.0000	 18.6973	 26.2915	  0.0000
 80.0000	384.0000	  7.5769	 15.6297	  0.0000
 88.0000	384.0000	  9.9892	 24.7737	  0.0000
 96.0000	384.0000	 21.7256	 52.9503	  1.0000
104.0000	384.0000	 13.3876	 81.8832	  0.0000
112.0000	384.0000	 24.3386	 74.2655	  0.0000
120.0000	384.0000	  6.5325	 66.5763	  0.0000
128.0000	384.0000	 22.2917	 74.9107	  0.0000
136.0000	384.0000	 44.7761	100.2754	  1.0000
144.0000	384.0000	 51.4602	 91.9847	  0.0000
152.0000	384.0000	  5.6543	 32.1117	  0.0000
160.0000	384.0000	 82.4218	110.6054	  0.0000
168.0000	384.0000	142.3430	140.1165	  0.0000
176.0000	384.0000	124.7636	143.2432	  1.0000
184.0000	384.0000	127.9525	126.9009	  0.0000
192.0000	384.0000	121.7600	123.0410	  0.0000
200.0000	384.0000	108.7648	121.8009	  0.0000
208.0000	384.0000	 13.9907	136.9979	  0.0000
216.0000	384.0000	151.9892	176.3236	  0.0000
224.0000	384.0000	117.2545	190.9560	  0.0000
232.0000	384.0000	 23.3366	 47.1777	  0.0000
240.0000	384.0000	 -6.6800	  0.2662	  0.0000
248.0000	384.0000	-16.8012	-193.5805	  1.0000
256.0000	384.0000	     nan	     nan	  1.0000
264.0000	384.0000	313.0805	 -9.4549	  0.0000
272.0000	384.0000	424.1734	130.1763	  1.0000
280.0000	384.0000	224.6953	197.5174	  0.0000
288.0000	384.0000	 13.3386	-33.4618	  0.0000
296.0000	384.0000	  3.4690	  2.6727	  0.0000
304.0000	384.0000	 -5.3599	 -0.0962	  0.0000
312.0000	384.0000	  6.3181	 -3.9993	  0.0000
320.0000	384.0000	298.8937	 13.6154	  0.0000
328.0000	384.0000	286.8184	 21.3656	  0.0000
336.0000	384.0000	 -2.8514	  0.5551	  1.0000
344.0000	384.0000	-441.4256	  5.3701	  1.0000
352.0000	384.0000	 18.3683	  1.7952	  0.0000
360.0000	384.0000	-28.7053	 -1.1769	  0.0000
368.0000	384.0000	  0.1107	  2.6237	  0.0000
376.0000	384.0000	  9.1210	  0.1477	  0.0000
384.0000	384.0000	 20.9636	 -1.5796	  1.0000
392.0000	384.0000	  3.4535	 15.6966	  0.0000
400.0000	384.0000	  6.7710	  5.9646	  0.0000
408.0000	384.0000	  2.3087	 12.0016	  0.0000
416.0000	384.0000	 19.0325	 21.2414	  1.0000
424.0000	384.0000	  3.9134	-294.5917	  1.0000
432.0000	384.0000	  2.0333	-265.7139	  0.0000
440.0000	384.0000	 -2.5356	-16.4184	  1.0000
448.0000	384.0000	  1.7305	-28.7790	  1.0000
456.0000	384.0000	  0.4592	-219.9669	  0.0000
464.0000	384.0000	 -0.2533	-213.7302	  0.0000
472.0000	384.0000	  7.3482	-231.7054	  0.0000
480.0000	384.0000	  2.5395	-229.9657	  0.0000
488.0000	384.0000	-489.2474	316.4170	  1.0000
496.0000	384.0000	 12.0984	-162.3369	  1.0000
504.0000	384.0000	  4.9471	-153.3915	  0.0000
512.0000	384.0000	 19.8914	-10.4295	  0.0000
520.0000	384.0000	 23.6780	-10.0611	  1.0000
528.0000	384.0000	 10.1520	-43.7920	  1.0000
536.0000	384.0000	  3.2424	-98.1399	  0.0000
544.0000	384.0000	  7.3011	-113.6102	  0.0000
552.0000	384.0000	  1.3430	-66.5941	  0.0000
560.0000	384.0000	  4.1835	-38.9999	  1.0000
568.0000	384.0000	  1.4509	-63.8417	  0.0000
576.0000	384.0000	 -6.8470	-65.3149	  0.0000
584.0000	384.0000	 -3.4794	-65.5998	  0.0000
592.0000	384.0000	 -3.2417	-54.8755	  0.0000
600.0000	384.0000	 -3.1003	-26.1518	  0.0000
608.0000	384.0000	-13.7358	-18.6785	  0.0000
616.0000	384.0000	  0.2244	-24.4198	  0.0000
624.0000	384.0000	  0.0636	-26.2193	  0.0000
632.0000	384.0000	 -4.0722	 -6.2070	  1.0000
640.0000	384.0000	 20.2406	-17.8146	  1.0000
648.0000	384.0000	 10.7267	-28.1518	  1.0000
656.0000	384.0000	  9.8125	-13.4818	  0.0000
664.0000	384.0000	  5.3697	-10.9171	  0.0000
  8.0000	392.0000	  2.7403	  6.6320	  0.0000
 16.0000	392.0000	  4.9462	 29.2080	  1.0000
 24.0000	392.0000	  3.4251	 16.8759	  0.0000
 32.0000	392.0000	  1.0304	  7.4442	  0.0000
 40.0000	392.0000	  0.3982	  8.8399	  0.0000
 48.0000	392.0000	  8.4437	 18.5467	  0.0000
 56.0000	392.0000	 20.1385	 24.7691	  0.0000
 64.0000	392.0000	 61.9532	 35.3788	  0.0000
 72.0000	392.0000	 45.4476	 44.6936	  0.0000
 80.0000	392.0000	 32.0388	 55.0711	  0.0000
 88.0000	392.0000	 56.2989	 71.7049	  0.0000
 96.0000	392.0000	 52.4908	 55.9617	  0.0000
104.0000	392.0000	 25.7879	 70.5502	  0.0000
112.0000	392.0000	 26.8206	 74.7732	  0.0000
120.0000	392.0000	 36.7142	 78.3808	  0.0000
128.0000	392.0000	 19.7959	 23.9402	  0.0000
136.0000	392.0000	 23.0167	 16.4533	  0.0000
144.0000	392.0000	 48.5752	 35.4936	  0.0000
152.0000	392.0000	 11.2079	 34.2216	  0.0000
160.0000	392.0000	 20.1991	 14.4580	  0.0000
168.0000	392.0000	 29.1585	122.8640	  1.0000
176.0000	392.0000	  8.8009	 83.2296	  0.0000
184.0000	392.0000	  2.8397	 17.7984	  0.0000
192.0000	392.0000	127.8901	 77.6450	  0.0000
200.0000	392.0000	115.2226	127.6776	  0.0000
208.0000	392.0000	111.8068	121.5128	  0.0000
216.0000	392.0000	 17.8763	 57.6391	  0.0000
224.0000	392.0000	133.7472	145.6661	  1.0000
232.0000	392.0000	146.4627	137.2930	  0.0000
240.0000	392.0000	 -6.4880	 73.0909	  1.0000
248.0000	392.0000	127.5174	204.0696	  0.0000
256.0000	392.0000	275.3028	209.8227	  0.0000
264.0000	392.0000	323.4867	-11.8668	  1.0000
272.0000	392.0000	397.8043	145.1525	  0.0000
280.0000	392.0000	243.7479	167.1139	  0.0000
288.0000	392.0000	 -6.5158	341.2559	  1.0000
296.0000	392.0000	292.7489	215.1219	  1.0000
304.0000	392.0000	 -3.0560	333.1030	  0.0000
312.0000	392.0000	 -3.5761	  9.6406	  0.0000
320.0000	392.0000	 -3.0532	  2.8295	  0.0000
328.0000	392.0000	445.1585	  2.6406	  1.0000
336.0000	392.0000	-160.1233	  2.0489	  1.0000
344.0000	392.0000	312.6946	-10.1868	  1.0000
352.0000	392.0000	 51.1574	 -9.4820	  0.0000
360.0000	392.0000	-49.6691	-19.4122	  1.0000
368.0000	392.0000	-456.9982	-14.8670	  1.0000
376.0000	392.0000	-374.5079	-102.7668	  0.0000
384.0000	392.0000	110.8130	-92.2375	  0.0000
392.0000	392.0000	  3.9577	109.8947	  0.0000
400.0000	392.0000	 -6.0506	 -3.6523	  0.0000
408.0000	392.0000	154.6569	-230.7695	  1.0000
416.0000	392.0000	157.5019	-254.1332	  0.0000
424.0000	392.0000	 -0.1458	-271.9279	  0.0000
432.0000	392.0000	 -2.5960	-237.9795	  1.0000
440.0000	392.0000	 -2.0496	-30.8168	  1.0000
448.0000	392.0000	  2.2906	-158.7693	  0.0000
456.0000	392.0000	 -2.6786	-177.1686	  0.0000
464.0000	392.0000	  8.8169	-263.7619	  0.0000
472.0000	392.0000	 10.9157	-309.9397	  0.0000
480.0000	392.0000	 21.5102	-349.0183	  0.0000
488.0000	392.0000	 17.6008	-261.2414	  0.0000
496.0000	392.0000	  6.8817	-240.4347	  0.0000
504.0000	392.0000	  6.6089	-12.6175	  0.0000
512.0000	392.0000	  0.6987	 -5.0415	  0.0000
520.0000	392.0000	 -6.8370	-79.9647	  0.0000
528.0000	392.0000	 -7.3874	-145.9637	  0.0000
536.0000	392.0000	 -3.1785	-137.8200	  0.0000
544.0000	392.0000	 16.9419	-27.3420	  1.0000
552.0000	392.0000	  9.0726	-20.7834	  0.0000
560.0000	392.0000	 16.0942	-31.2435	  0.0000
568.0000	392.0000	 14.4696	-28.9688	  0.0000
576.0000	392.0000	-12.5810	-36.1648	  0.0000
584.0000	392.0000	 -0.2036	-59.8876	  0.0000
592.0000	392.0000	  4.0998	-30.2866	  0.0000
600.0000	392.0000	 10.0152	-32.4615	  0.0000
608.0000	392.0000	 -9.1575	-55.7091	  0.0000
616.0000	392.0000	 -4.2341	-32.1344	  1.0000
624.0000	392.0000	  7.8468	-34.0001	  1.0000
632.0000	392.0000	  0.6234	-30.5040	  1.0000
640.0000	392.0000	 14.1734	-11.4628	  1.0000
648.0000	392.0000	  4.0353	 -4.2670	  0.0000
656.0000	392.0000	  3.7824	-11.0204	  0.0000
664.0000	392.0000	  1.8160	-20.5722	  0.0000
  8.0000	400.0000	  4.0005	  4.8651	  0.0000
 16.0000	400.0000	  7.1011	 25.4743	  0.0000
 24.0000	400.0000	  1.9223	  2.8743	  0.0000
 32.0000	400.0000	  6.6974	  2.1413	  0.0000
 40.0000	400.0000	  1.0705	  9.2586	  0.0000
 48.0000	400.0000	 10.3573	  9.6454	  0.0000
 56.0000	400.0000	 16.6579	 -0.9443	  0.0000
 64.0000	400.0000	 33.1154	 35.6644	  0.0000
 72.0000	400.0000	 27.2105	 45.5480	  0.0000
 80.0000	400.0000	 58.5057	 43.1664	  0.0000
 88.0000	400.0000	 61.1236	 46.1137	  0.0000
 96.0000	400.0000	 32.6353	 85.1184	  0.0000
104.0000	400.0000	 55.5052	 70.9179	  0.0000
112.0000	400.0000	 72.0000	 56.7905	  0.0000
120.0000	400.0000	 29.8805	 10.9061	  0.0000
128.0000	400.0000	 15.3684	 10.9918	  0.0000
136.0000	400.0000	 23.2225	 17.7408	  0.0000
144.0000	400.0000	 83.3317	 23.0987	  0.0000
152.0000	400.0000	 27.3547	 94.4393	  0.0000
160.0000	400.0000	 13.7382	 69.8265	  0.0000
168.0000	400.0000	  1.1470	 24.5093	  0.0000
176.0000	400.0000	  5.2827	139.3952	  0.0000
184.0000	400.0000	  6.1601	 74.6309	  0.0000
192.0000	400.0000	122.1264	 92.9030	  0.0000
200.0000	400.0000	 25.6017	 18.2755	  0.0000
208.0000	400.0000	171.5206	151.8626	  0.0000
216.0000	400.0000	 28.6306	159.8744	  0.0000
224.0000	400.0000	162.9377	101.8952	  0.0000
232.0000	400.0000	147.6359	164.5720	  0.0000
240.0000	400.0000	154.2024	189.1088	  0.0000
248.0000	400.0000	151.7045	173.7763	  0.0000
256.0000	400.0000	  5.4596	 25.9674	  0.0000
264.0000	400.0000	273.2609	 76.1312	  1.0000
272.0000	400.0000	341.7459	 51.4642	  1.0000
280.0000	400.0000	290.5094	196.4877	  1.0000
288.0000	400.0000	 14.1834	 14.9841	  1.0000
296.0000	400.0000	306.9486	 -3.9919	  1.0000
304.0000	400.0000	 11.4120	-18.1911	  0.0000
312.0000	400.0000	283.6130	 -0.6715	  0.0000
320.0000	400.0000	272.6262	 15.1417	  0.0000
328.0000	400.0000	429.3007	 15.2905	  0.0000
336.0000	400.0000	-73.7143	-29.9921	  1.0000
344.0000	400.0000	-20.8080	  6.2265	  1.0000
352.0000	400.0000	 19.7855	  8.4223	  0.0000
360.0000	400.0000	 45.3859	-419.9995	  1.0000
368.0000	400.0000	225.3564	-413.3000	  0.0000
376.0000	400.0000	-13.5758	-534.3860	  1.0000
384.0000	400.0000	  4.8885	103.7494	  1.0000
392.0000	400.0000	  2.2935	 96.3873	  1.0000
400.0000	400.0000	  6.4945	428.3389	  1.0000
408.0000	400.0000	263.2983	-254.0185	  0.0000
416.0000	400.0000	169.7338	-197.9702	  0.0000
424.0000	400.0000	 31.8012	-149.6475	  0.0000
432.0000	400.0000	 -1.4537	-24.6059	  0.0000
440.0000	400.0000	  1.1053	-12.6253	  0.0000
448.0000	400.0000	  5.8884	-200.9548	  0.0000
456.0000	400.0000	  9.7055	-202.5451	  0.0000
464.0000	400.0000	 10.1584	-233.0914	  0.0000
472.0000	400.0000	 19.0607	-237.7832	  0.0000
480.0000	400.0000	-230.3321	235.3427	  1.0000
488.0000	400.0000	 47.2436	-144.6740	  0.0000
496.0000	400.0000	 16.3205	-142.4630	  0.0000
504.0000	400.0000	  3.5598	-140.4367	  0.0000
512.0000	400.0000	  4.2966	-52.1537	  0.0000
520.0000	400.0000	  0.7257	-148.7648	  1.0000
528.0000	400.0000	 -6.2968	-154.8909	  0.0000
536.0000	400.0000	  4.1481	-105.4683	  0.0000
544.0000	400.0000	  1.8831	-72.2529	  0.0000
552.0000	400.0000	 12.5057	-33.4174	  0.0000
560.0000	400.0000	 13.3674	-22.3147	  0.0000
568.0000	400.0000	 17.4233	-22.7257	  0.0000
576.0000	400.0000	  8.6155	-30.5122	  0.0000
584.0000	400.0000	  0.4587	-31.3660	  0.0000
592.0000	400.0000	 10.4194	-58.7531	  0.0000
600.0000	400.0000	  9.6922	-61.1785	  0.0000
608.0000	400.0000	  2.4988	-43.8111	  1.0000
616.0000	400.0000	  1.2414	-25.0102	  1.0000
624.0000	400.0000	  7.4823	-10.5050	  0.0000
632.0000	400.0000	  1.8131	 -6.5707	  0.0000
640.0000	400.0000	  1.6788	-21.5713	  1.0000
648.0000	400.0000	  3.8988	-33.0001	  0.0000
656.0000	400.0000	  2.4920	-22.8961	  0.0000
664.0000	400.0000	 -2.9621	 -5.6498	  0.0000
  8.0000	408.0000	  1.2485	 -4.0456	  0.0000
 16.0000	408.0000	  1.0083	  0.9938	  0.0000
 24.0000	408.0000	 -0.0951	  8.2965	  0.0000
 32.0000	408.0000	  8.4406	  6.9930	  0.0000
 40.0000	408.0000	  5.2454	 11.4801	  0.0000
 48.0000	408.0000	  4.8049	 34.0912	  0.0000
 56.0000	408.0000	 13.8269	 37.8870	  0.0000
 64.0000	408.0000	 26.3906	 22.4527	  0.0000
 72.0000	408.0000	 23.5019	 16.8286	  0.0000
 80.0000	408.0000	 61.3882	 42.4651	  0.0000
 88.0000	408.0000	 34.2830	 82.0492	  0.0000
 96.0000	408.0000	 34.3069	 77.6408	  0.0000
104.0000	408.0000	 61.1149	 60.5946	  0.0000
112.0000	408.0000	 78.6646	 56.7035	  0.0000
120.0000	408.0000	 34.8620	 66.1740	  0.0000
128.0000	408.0000	 25.1631	 45.1304	  0.0000
136.0000	408.0000	 64.0192	 67.5986	  0.0000
144.0000	408.0000	 10.8340	123.0486	  1.0000
152.0000	408.0000	 56.3419	120.6545	  0.0000
160.0000	408.0000	 13.4978	 95.1059	  0.0000
168.0000	408.0000	 10.2904	 55.8735	  0.0000
176.0000	408.0000	 14.7183	  8.6307	  0.0000
184.0000	408.0000	 10.4029	 15.4062	  0.0000
192.0000	408.0000	123.9156	 94.9334	  0.0000
200.0000	408.0000	  9.5979	 36.0000	  0.0000
208.0000	408.0000	147.6281	 18.3201	  0.0000
216.0000	408.0000	261.7578	  7.0870	  1.0000
224.0000	408.0000	 31.1563	157.6499	  0.0000
232.0000	408.0000	110.0495	 82.0005	  0.0000
240.0000	408.0000	145.1409	119.6313	  0.0000
248.0000	408.0000	159.1895	167.5869	  0.0000
256.0000	408.0000	 15.5137	  8.2747	  0.0000
264.0000	408.0000	241.0125	126.3522	  0.0000
272.0000	408.0000	281.0942	118.5565	  1.0000
280.0000	408.0000	262.4381	160.3079	  1.0000
288.0000	408.0000	342.1944	 11.8511	  1.0000
296.0000	408.0000	294.4320	 26.1932	  1.0000
304.0000	408.0000	258.5217	  9.5092	  0.0000
312.0000	408.0000	266.1192	 13.1212	  0.0000
320.0000	408.0000	261.3148	 30.7865	  0.0000
328.0000	408.0000	 12.8202	-24.9548	  1.0000
336.0000	408.0000	315.5577	 -4.6503	  1.0000
344.0000	408.0000	338.9775	 -1.9374	  1.0000
352.0000	408.0000	     nan	     nan	  1.0000
360.0000	408.0000	441.8486	-526.9933	  1.0000
368.0000	408.0000	-435.8540	 86.7453	  1.0000
376.0000	408.0000	261.2313	-217.6489	  0.0000
384.0000	408.0000	  0.0140	 69.0664	  1.0000
392.0000	408.0000	 -1.1520	 96.7157	  0.0000
400.0000	408.0000	  4.3594	240.6722	  0.0000
408.0000	408.0000	  7.1783	300.0001	  1.0000
416.0000	408.0000	127.7050	-17.9069	  1.0000
424.0000	408.0000	 16.1706	-11.2248	  0.0000
432.0000	408.0000	  4.8644	 -5.5259	  0.0000
440.0000	408.0000	 25.9818	 -7.2680	  0.0000
448.0000	408.0000	  7.4244	-118.5633	  0.0000
456.0000	408.0000	 10.5045	-202.7563	  0.0000
464.0000	408.0000	 12.0521	-234.1735	  0.0000
472.0000	408.0000	 24.0887	-220.0739	  0.0000
480.0000	408.0000	 29.1683	-193.0220	  0.0000
488.0000	408.0000	 23.7150	-174.6259	  1.0000
496.0000	408.0000	  9.2340	417.8134	  1.0000
504.0000	408.0000	  5.5041	-143.8681	  0.0000
512.0000	408.0000	  5.1825	-76.2454	  0.0000
520.0000	408.0000	  3.5669	-61.0209	  0.0000
528.0000	408.0000	  9.8184	-32.0194	  1.0000
536.0000	408.0000	  6.7670	-30.8158	  0.0000
544.0000	408.0000	 -2.4300	-26.3389	  1.0000
552.0000	408.0000	  2.0019	-60.2998	  0.0000
560.0000	408.0000	  2.6275	-100.1972	  0.0000
568.0000	408.0000	 -3.7894	-67.6540	  0.0000
576.0000	408.0000	 -2.5739	-35.8008	  0.0000
584.0000	408.0000	  0.5683	-42.1288	  1.0000
592.0000	408.0000	  3.6259	-35.4732	  0.0000
600.0000	408.0000	  6.4734	-46.3632	  0.0000
608.0000	408.0000	  0.6738	-23.2994	  0.0000
616.0000	408.0000	 21.6004	-24.2030	  0.0000
624.0000	408.0000	  4.4381	-27.1430	  0.0000
632.0000	408.0000	  0.1332	-14.0977	  0.0000
640.0000	408.0000	  1.1682	-17.2558	  1.0000
648.0000	408.0000	  4.9791	-16.0295	  0.0000
656.0000	408.0000	  4.8671	-16.3900	  0.0000
664.0000	408.0000	 -1.5553	 -9.9964	  0.0000
  8.0000	416.0000	 -1.5628	  4.1249	  0.0000
 16.0000	416.0000	  1.3182	  9.8445	  0.0000
 24.0000	416.0000	 -0.8127	 12.3464	  1.0000
 32.0000	416.0000	  7.4707	 11.1638	  1.0000
 40.0000	416.0000	  9.9018	  2.4821	  0.0000
 48.0000	416.0000	  2.4959	  4.0797	  0.0000
 56.0000	416.0000	 15.9756	 38.4044	  0.0000
